Date,Country,City,Specification,count,min,max,median,varience,Outcome
19-12-2019,IN,Kolkata,o3,144,1.4,102.9,9.4,2757.32,1
20-12-2019,IN,Kolkata,o3,139,1.2,67.9,8.2,2251.12,1
21-12-2019,IN,Kolkata,o3,144,0.8,62.3,6.7,1772.19,1
22-12-2019,IN,Kolkata,o3,140,0.5,50.9,6.3,1308.48,1
23-12-2019,IN,Kolkata,o3,181,0.3,88.5,9.7,2299.72,1
24-12-2019,IN,Kolkata,o3,192,0.3,49.5,8.9,1720.11,1
25-12-2019,IN,Kolkata,o3,182,0.5,65.5,5.2,2776.1,1
26-12-2019,IN,Kolkata,o3,186,0.7,75.1,10.4,1022.51,1
27-12-2019,IN,Kolkata,o3,190,1.4,48.2,12,1022.09,1
28-12-2019,IN,Kolkata,o3,168,1,80.4,5.8,1482.21,1
29-12-2019,IN,Kolkata,o3,181,1,49.9,8.1,1756.21,1
30-12-2019,IN,Kolkata,o3,180,0.6,53.5,6.8,1278.58,1
30-12-2019,IN,Kolkata,o3,180,0.6,53.5,6.8,1278.58,1
31-12-2019,IN,Kolkata,o3,178,0.7,70,5.1,1848.3,1
